Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Far Cry 2| https://www.vgchartz.com/game/24704/far-cry-2/| 2008| Shooter| Ubisoft| 0.43| 0.69| 0.01| 0.26| 1.38| PlayStation 3
Deus Ex: Human Revolution| https://www.vgchartz.com/game/43320/deus-ex-human-revolution/| 2011| Shooter| Square Enix| 0.50| 0.60| 0.07| 0.22| 1.38| PlayStation 3
Dead Rising 2| https://www.vgchartz.com/game/31570/dead-rising-2/| 2010| Action| Capcom| 0.43| 0.57| 0.15| 0.22| 1.37| PlayStation 3
NBA 2K15| https://www.vgchartz.com/game/78588/nba-2k15/| 2014| Sports| 2K Sports| 0.89| 0.22| 0.02| 0.24| 1.37| PlayStation 3
Ridge Racer 7| https://www.vgchartz.com/game/1902/ridge-racer-7/| 2006| Racing| Namco Bandai| 0.24| 0.70| 0.16| 0.26| 1.37| PlayStation 3
LEGO Harry Potter: Years 1-4| https://www.vgchartz.com/game/35011/lego-harry-potter-years-1-4/| 2010| Adventure| Warner Bros. Interactive| 0.55| 0.61| 0.00| 0.21| 1.37| PlayStation 3
Marvel Vs. Capcom 3| https://www.vgchartz.com/game/44739/marvel-vs-capcom-3-fate-of-two-worlds/| 2011| Fighting| Capcom| 0.81| 0.28| 0.11| 0.15| 1.36| PlayStation 3
FIFA 17| https://www.vgchartz.com/game/117270/fifa-17/| 2016| Sports| Electronic Arts| 0.14| 0.98| 0.04| 0.20| 1.36| PlayStation 3
Motorstorm: Pacific Rift| https://www.vgchartz.com/game/22061/motorstorm-pacific-rift/| 2008| Racing| Sony Computer Entertainment| 0.43| 0.66| 0.02| 0.25| 1.36| PlayStation 3
WWE '13| https://www.vgchartz.com/game/70837/wwe-13/| 2012| Sports| THQ| 0.51| 0.62| 0.00| 0.22| 1.35| PlayStation 3
Tom Clancy's Rainbow Six: Vegas 2| https://www.vgchartz.com/game/14218/tom-clancys-rainbow-six-vegas-2/| 2008| Shooter| Ubisoft| 0.66| 0.45| 0.04| 0.20| 1.34| PlayStation 3
F1 2010| https://www.vgchartz.com/game/33784/f1-2010/| 2010| Racing| Codemasters| 0.25| 0.75| 0.08| 0.26| 1.34| PlayStation 3
Team ICO Collection| https://www.vgchartz.com/game/47275/the-ico-amp-shadow-of-the-colossus-collection/| 2011| Adventure| Sony Computer Entertainment| 0.67| 0.36| 0.13| 0.18| 1.34| PlayStation 3
Battlefield: Bad Company| https://www.vgchartz.com/game/14540/battlefield-bad-company/| 2008| Shooter| Electronic Arts| 0.76| 0.36| 0.05| 0.17| 1.34| PlayStation 3
Crysis 2| https://www.vgchartz.com/game/35002/crysis-2/| 2011| Shooter| Electronic Arts| 0.48| 0.57| 0.06| 0.22| 1.33| PlayStation 3
Saints Row IV| https://www.vgchartz.com/game/71731/saints-row-iv/| 2013| Action| Deep Silver| 0.58| 0.45| 0.09| 0.21| 1.33| PlayStation 3
WWE Smackdown vs Raw 2008| https://www.vgchartz.com/game/12783/wwe-smackdown-vs-raw-2008/| 2007| Fighting| THQ| 0.62| 0.50| 0.01| 0.20| 1.33| PlayStation 3
MAG: Massive Action Game| https://www.vgchartz.com/game/35119/mag-massive-action-game/| 2010| Shooter| Sony Computer Entertainment| 0.77| 0.30| 0.09| 0.16| 1.32| PlayStation 3
Rage| https://www.vgchartz.com/game/25459/rage/| 2011| Shooter| Bethesda Softworks| 0.47| 0.59| 0.06| 0.20| 1.32| PlayStation 3
Lego Batman: The Videogame| https://www.vgchartz.com/game/13866/lego-batman-the-videogame/| 2008| Adventure| Warner Bros. Interactive| 0.72| 0.39| 0.00| 0.19| 1.31| PlayStation 3
Final Fantasy X / X-2 HD Remaster| https://www.vgchartz.com/game/78197/final-fantasy-x-x-2-hd-remaster/| 2013| Role-Playing| Square Enix| 0.43| 0.39| 0.32| 0.16| 1.30| PlayStation 3
Assassin's Creed: Rogue| https://www.vgchartz.com/game/84000/assassins-creed-rogue/| 2014| Action| Ubisoft| 0.46| 0.57| 0.07| 0.20| 1.30| PlayStation 3
Dark Souls II| https://www.vgchartz.com/game/72895/dark-souls-ii/| 2014| Role-Playing| Namco Bandai Games| 0.38| 0.35| 0.41| 0.15| 1.29| PlayStation 3
Injustice: Gods Among Us| https://www.vgchartz.com/game/71002/injustice-gods-among-us/| 2013| Fighting| Warner Bros. Interactive Entertainment| 0.50| 0.56| 0.01| 0.21| 1.28| PlayStation 3
Valkyria Chronicles| https://www.vgchartz.com/game/18897/valkyria-chronicles/| 2008| Role-Playing| Sega| 0.71| 0.19| 0.24| 0.12| 1.27| PlayStation 3
Need for Speed Rivals| https://www.vgchartz.com/game/72239/need-for-speed-rivals/| 2013| Racing| Electronic Arts| 0.33| 0.69| 0.05| 0.19| 1.27| PlayStation 3
Tomb Raider: Underworld| https://www.vgchartz.com/game/21884/tomb-raider-underworld/| 2008| Adventure| Eidos Interactive| 0.45| 0.55| 0.05| 0.21| 1.26| PlayStation 3
SOCOM: U.S. Navy SEALs Confrontation| https://www.vgchartz.com/game/26690/socom-us-navy-seals-confrontation/| 2008| Shooter| Sony Computer Entertainment| 0.94| 0.17| 0.02| 0.14| 1.26| PlayStation 3
Far Cry 4| https://www.vgchartz.com/game/82097/far-cry-4/| 2014| Shooter| Ubisoft| 0.35| 0.63| 0.09| 0.19| 1.26| PlayStation 3
Tales of Xillia| https://www.vgchartz.com/game/48676/tales-of-xillia/| 2011| Role-Playing| Namco Bandai| 0.29| 0.20| 0.67| 0.10| 1.25| PlayStation 3
Kingdom Hearts II| https://www.vgchartz.com/game/83195/kingdom-hearts-hd-ii5-remix/| 2014| Role-Playing| Square Enix| 0.52| 0.36| 0.19| 0.18| 1.25| PlayStation 3
Tom Clancy Rainbow Six: Vegas| https://www.vgchartz.com/game/6843/tom-clancys-rainbow-six-vegas/| 2007| Shooter| Ubisoft| 0.47| 0.53| 0.03| 0.22| 1.25| PlayStation 3
FIFA Street| https://www.vgchartz.com/game/70518/fifa-street-2012/| 2012| Sports| EA Sports| 0.13| 0.91| 0.00| 0.21| 1.25| PlayStation 3
Prototype| https://www.vgchartz.com/game/13821/prototype/| 2009| Action| Activision| 0.65| 0.41| 0.00| 0.18| 1.24| PlayStation 3
Need for Speed: Carbon| https://www.vgchartz.com/game/3906/need-for-speed-carbon/| 2006| Racing| Electronic Arts| 0.49| 0.51| 0.03| 0.20| 1.24| PlayStation 3
LEGO Batman 2: DC Super Heroes| https://www.vgchartz.com/game/70697/lego-batman-2-dc-super-heroes/| 2012| Action-Adventure| Warner Bros. Interactive Entertainment| 0.50| 0.54| 0.00| 0.19| 1.23| PlayStation 3
2010 FIFA World Cup South Africa| https://www.vgchartz.com/game/42916/2010-fifa-world-cup-south-africa/| 2010| Sports| EA Sports| 0.30| 0.64| 0.07| 0.22| 1.23| PlayStation 3
Medal of Honor: Airborne| https://www.vgchartz.com/game/13441/medal-of-honor-airborne/| 2007| Shooter| Electronic Arts| 0.25| 0.70| 0.03| 0.24| 1.21| PlayStation 3
Naruto Shippuden: Ultimate Ninja Storm 2| https://www.vgchartz.com/game/42947/naruto-shippuden-ultimate-ninja-storm-2/| 2010| Fighting| Namco Bandai| 0.42| 0.47| 0.15| 0.17| 1.21| PlayStation 3
Bayonetta| https://www.vgchartz.com/game/25465/bayonetta/| 2009| Action| Sega| 0.44| 0.40| 0.21| 0.16| 1.21| PlayStation 3
F1 2011| https://www.vgchartz.com/game/51210/f1-2011/| 2011| Racing| Codemasters| 0.12| 0.75| 0.11| 0.23| 1.20| PlayStation 3
WWE 2K14| https://www.vgchartz.com/game/74166/wwe-2k14/| 2013| Fighting| 2K Sports| 0.49| 0.51| 0.00| 0.20| 1.20| PlayStation 3
LEGO Star Wars III: The Clone Wars| https://www.vgchartz.com/game/43297/lego-star-wars-iii-the-clone-wars/| 2011| Action| LucasArts| 0.52| 0.47| 0.00| 0.19| 1.18| PlayStation 3
Resident Evil: Operation Raccoon City| https://www.vgchartz.com/game/50669/resident-evil-operation-raccoon-city/| 2012| Shooter| Capcom| 0.48| 0.24| 0.36| 0.10| 1.18| PlayStation 3
Red Dead Redemption: Undead Nightmare| https://www.vgchartz.com/game/48243/red-dead-redemption-undead-nightmare/| 2010| Action| Rockstar Games| 0.47| 0.45| 0.06| 0.19| 1.18| PlayStation 3
WWE 12| https://www.vgchartz.com/game/51583/wwe-12/| 2011| Fighting| THQ| 0.53| 0.45| 0.02| 0.17| 1.18| PlayStation 3
One Piece Pirate Musou| https://www.vgchartz.com/game/63014/one-piece-pirate-warriors/| 2012| Action| Namco Bandai Games| 0.01| 0.24| 0.86| 0.06| 1.17| PlayStation 3
Smackdown vs RAW 2010| https://www.vgchartz.com/game/35089/wwe-smackdown-vs-raw-2010/| 2009| Fighting| THQ| 0.48| 0.48| 0.01| 0.19| 1.17| PlayStation 3
Army of Two| https://www.vgchartz.com/game/13641/army-of-two/| 2008| Shooter| Electronic Arts| 0.74| 0.26| 0.02| 0.15| 1.17| PlayStation 3
Sonic the Hedgehog| https://www.vgchartz.com/game/70440/sonic-the-hedgehog-2006/| 2006| Platform| Sega| 0.41| 0.06| 0.04| 0.66| 1.16| PlayStation 3
Ratchet & Clank: All for One| https://www.vgchartz.com/game/46827/ratchet-amp-clank-all-4-one/| 2011| Platform| Sony Computer Entertainment| 0.75| 0.22| 0.05| 0.13| 1.15| PlayStation 3
Ninja Gaiden Sigma| https://www.vgchartz.com/game/6634/ninja-gaiden-sigma/| 2007| Action| Tecmo| 0.57| 0.32| 0.09| 0.16| 1.15| PlayStation 3
Quantum of Solace| https://www.vgchartz.com/game/21875/007-quantum-of-solace/| 2008| Shooter| Activision| 0.43| 0.51| 0.02| 0.19| 1.14| PlayStation 3
Hot Shots Golf: Out of Bounds| https://www.vgchartz.com/game/17664/hot-shots-golf-out-of-bounds/| 2007| Sports| Sony Computer Entertainment| 0.31| 0.03| 0.76| 0.04| 1.14| PlayStation 3
Mirror's Edge| https://www.vgchartz.com/game/21685/mirrors-edge/| 2008| Platform| Electronic Arts| 0.31| 0.59| 0.02| 0.21| 1.13| PlayStation 3
Rocksmith| https://www.vgchartz.com/game/50573/rocksmith/| N/A| Misc| | 0.53| 0.38| 0.09| 0.13| 1.13| PlayStation 3
Fight Night Champion| https://www.vgchartz.com/game/46220/fight-night-champion/| 2011| Fighting| EA Sports| 0.45| 0.50| 0.00| 0.18| 1.13| PlayStation 3
Singstar PS3| https://www.vgchartz.com/game/13149/singstar/| 2007| Misc| Sony Computer Entertainment| 0.45| 0.56| 0.00| 0.12| 1.13| PlayStation 3
ModNation Racers| https://www.vgchartz.com/game/35099/modnation-racers/| 2010| Racing| Sony Computer Entertainment| 0.50| 0.40| 0.06| 0.16| 1.13| PlayStation 3
Yakuza 3| https://www.vgchartz.com/game/26680/yakuza-3/| 2009| Adventure| Sega| 0.21| 0.21| 0.62| 0.08| 1.12| PlayStation 3
The Beatles| https://www.vgchartz.com/game/31023/the-beatles-rock-band/| 2009| Misc| MTV Games| 0.67| 0.29| 0.00| 0.15| 1.12| PlayStation 3
Castlevania: Lords of Shadow| https://www.vgchartz.com/game/35059/castlevania-lords-of-shadow/| 2010| Action| Konami| 0.50| 0.37| 0.10| 0.15| 1.11| PlayStation 3
Metal Gear Solid HD Collection| https://www.vgchartz.com/game/70522/metal-gear-solid-hd-collection/| 2011| Action| Konami Digital Entertainment| 0.52| 0.44| 0.00| 0.14| 1.11| PlayStation 3
GRID| https://www.vgchartz.com/game/17011/grid/| 2008| Racing| Codemasters| 0.31| 0.57| 0.03| 0.19| 1.10| PlayStation 3
Skylanders SWAP Force| https://www.vgchartz.com/game/73005/skylanders-swap-force/| 2013| Misc| Activision| 0.46| 0.46| 0.00| 0.18| 1.10| PlayStation 3
Guitar Hero 5| https://www.vgchartz.com/game/29386/guitar-hero-5/| 2009| Misc| Activision| 0.53| 0.39| 0.00| 0.17| 1.10| PlayStation 3
Lightning Returns: Final Fantasy XIII| https://www.vgchartz.com/game/70939/lightning-returns-final-fantasy-xiii/| 2013| Misc| Square Enix| 0.31| 0.22| 0.45| 0.11| 1.09| PlayStation 3
Toy Story 3: The Video Game| https://www.vgchartz.com/game/43555/toy-story-3-the-video-game/| 2010| Action| Disney Interactive Studios| 0.51| 0.41| 0.00| 0.17| 1.09| PlayStation 3
WWE SmackDown vs. Raw 2011| https://www.vgchartz.com/game/46296/wwe-smackdown-vs-raw-2011/| 2010| Fighting| THQ| 0.44| 0.46| 0.01| 0.18| 1.09| PlayStation 3
Dante's Inferno| https://www.vgchartz.com/game/32227/dantes-inferno/| 2010| Action| Electronic Arts| 0.64| 0.28| 0.04| 0.12| 1.08| PlayStation 3
Virtua Fighter 5| https://www.vgchartz.com/game/2609/virtua-fighter-5/| 2007| Fighting| Sega| 0.29| 0.52| 0.08| 0.20| 1.08| PlayStation 3
Pro Evolution Soccer 2014| https://www.vgchartz.com/game/75251/pro-evolution-soccer-2014/| 2013| Sports| Konami Digital Entertainment| 0.03| 0.46| 0.51| 0.08| 1.08| PlayStation 3
Prince of Persia| https://www.vgchartz.com/game/24825/prince-of-persia/| 2008| Adventure| Ubisoft| 0.47| 0.41| 0.03| 0.17| 1.07| PlayStation 3
Skylanders Giants| https://www.vgchartz.com/game/71069/skylanders-giants/| 2012| Misc| Activision| 0.38| 0.52| 0.00| 0.18| 1.07| PlayStation 3
Naruto: Ultimate Ninja Storm| https://www.vgchartz.com/game/18886/naruto-ultimate-ninja-storm/| 2008| Fighting| Namco Bandai| 0.49| 0.34| 0.09| 0.15| 1.07| PlayStation 3
Half-Life 2: The Orange Box| https://www.vgchartz.com/game/13320/the-orange-box/| 2007| Shooter| Electronic Arts| 0.28| 0.58| 0.00| 0.21| 1.07| PlayStation 3
DiRT 3| https://www.vgchartz.com/game/44024/dirt-3/| 2011| Racing| Codemasters| 0.27| 0.58| 0.01| 0.20| 1.06| PlayStation 3
Warhawk| https://www.vgchartz.com/game/7238/warhawk/| 2007| Shooter| Sony Computer Entertainment| 0.49| 0.39| 0.00| 0.17| 1.06| PlayStation 3
LEGO The Lord of the Rings| https://www.vgchartz.com/game/71120/lego-the-lord-of-the-rings/| 2012| Misc| Warner Bros. Interactive Entertainment| 0.37| 0.52| 0.00| 0.16| 1.06| PlayStation 3
DiRT| https://www.vgchartz.com/game/6991/dirt/| 2007| Racing| Codemasters| 0.16| 0.66| 0.00| 0.23| 1.05| PlayStation 3
Disney Infinity| https://www.vgchartz.com/game/71961/disney-infinity/| 2013| Misc| Disney Interactive Studios| 0.53| 0.34| 0.00| 0.18| 1.05| PlayStation 3
UFC Undisputed 3| https://www.vgchartz.com/game/51656/ufc-undisputed-3/| 2012| Fighting| THQ| 0.55| 0.33| 0.03| 0.14| 1.05| PlayStation 3
Virtua Tennis 3| https://www.vgchartz.com/game/6150/virtua-tennis-3/| 2007| Sports| Sega| 0.23| 0.58| 0.03| 0.21| 1.05| PlayStation 3
Rocksmith 2014| https://www.vgchartz.com/game/73112/rocksmith-2014/| 2013| Music| Ubisoft| 0.56| 0.26| 0.05| 0.17| 1.05| PlayStation 3
Sleeping Dogs| https://www.vgchartz.com/game/70485/sleeping-dogs/| 2012| Action-Adventure| Square Enix| 0.31| 0.50| 0.05| 0.17| 1.04| PlayStation 3
Aliens vs. Predator| https://www.vgchartz.com/game/35319/aliens-vs-predator/| 2010| Shooter| Sega| 0.41| 0.46| 0.00| 0.18| 1.04| PlayStation 3
Disney Infinity 2.0: Marvel Super Heroes| https://www.vgchartz.com/game/81782/disney-infinity-20-marvel-super-heroes/| 2014| Action-Adventure| Disney Interactive Studios| 0.52| 0.34| 0.00| 0.18| 1.04| PlayStation 3
Lego Indiana Jones: The Original Adventures| https://www.vgchartz.com/game/15203/lego-indiana-jones-the-original-adventures/| 2008| Adventure| LucasArts| 0.44| 0.43| 0.00| 0.17| 1.03| PlayStation 3
Tom Clancy Ghost Recon Advanced Warfighter 2| https://www.vgchartz.com/game/12300/tom-clancys-ghost-recon-advanced-warfighter-2/| 2007| Shooter| Ubisoft| 0.34| 0.48| 0.02| 0.19| 1.03| PlayStation 3
Sonic Unleashed| https://www.vgchartz.com/game/24506/sonic-unleashed/| 2008| Platform| Sega| 0.56| 0.32| 0.01| 0.14| 1.03| PlayStation 3
Dead Space 3| https://www.vgchartz.com/game/50253/dead-space-3/| 2013| Shooter| Electronic Arts| 0.45| 0.40| 0.00| 0.17| 1.02| PlayStation 3
LEGO Jurassic World| https://www.vgchartz.com/game/85090/lego-jurassic-world/| 2015| Action| Warner Bros. Interactive Entertainment| 0.36| 0.49| 0.00| 0.17| 1.02| PlayStation 3
F1 2012| https://www.vgchartz.com/game/70927/f1-2012/| 2012| Racing| Codemasters| 0.12| 0.65| 0.05| 0.18| 1.01| PlayStation 3
Eyepet| https://www.vgchartz.com/game/33935/eyepet/| 2009| Simulation| Sony Computer Entertainment| 0.37| 0.52| 0.04| 0.09| 1.01| PlayStation 3
Rayman Origins| https://www.vgchartz.com/game/51202/rayman-origins/| 2011| Platform| Ubisoft| 0.33| 0.50| 0.01| 0.16| 1.00| PlayStation 3
Guitar Hero Aerosmith| https://www.vgchartz.com/game/16431/guitar-hero-aerosmith/| 2008| Misc| Activision| 0.73| 0.15| 0.00| 0.11| 1.00| PlayStation 3
Haze| https://www.vgchartz.com/game/7253/haze/| 2008| Shooter| Ubisoft| 0.49| 0.33| 0.02| 0.15| 0.99| PlayStation 3
Tales of Graces| https://www.vgchartz.com/game/46451/tales-of-graces-f/| 2010| Role-Playing| Namco Bandai| 0.28| 0.19| 0.45| 0.07| 0.99| PlayStation 3
DiRT 2| https://www.vgchartz.com/game/28960/dirt-2/| 2009| Racing| Codemasters| 0.27| 0.53| 0.00| 0.19| 0.99| PlayStation 3
PlayStation All-Stars Battle Royale| https://www.vgchartz.com/game/70744/playstation-all-stars-battle-royale/| 2012| Fighting| Sony Computer Entertainment| 0.50| 0.28| 0.04| 0.16| 0.99| PlayStation 3
Tom Clancy's Splinter Cell: Blacklist| https://www.vgchartz.com/game/70786/tom-clancys-splinter-cell-blacklist/| 2013| Action-Adventure| Ubisoft| 0.34| 0.44| 0.06| 0.15| 0.98| PlayStation 3
The LEGO Movie Videogame| https://www.vgchartz.com/game/74481/the-lego-movie-videogame/| 2014| Action-Adventure| Warner Bros. Interactive Entertainment| 0.33| 0.47| 0.03| 0.16| 0.98| PlayStation 3
Sniper Elite V2| https://www.vgchartz.com/game/50800/sniper-elite-v2/| 2012| Shooter| 505 Games| 0.38| 0.40| 0.06| 0.15| 0.98| PlayStation 3
Madden NFL 08| https://www.vgchartz.com/game/7105/madden-nfl-08/| 2007| Sports| EA Sports| 0.89| 0.01| 0.00| 0.08| 0.97| PlayStation 3
South Park: The Stick of Truth| https://www.vgchartz.com/game/70844/south-park-the-stick-of-truth/| 2014| Role-Playing| Ubisoft| 0.44| 0.36| 0.00| 0.16| 0.97| PlayStation 3
Naruto Shippuden: Ultimate Ninja Storm 3| https://www.vgchartz.com/game/71320/naruto-shippuden-ultimate-ninja-storm-3/| 2013| Fighting| Namco Bandai Games| 0.32| 0.36| 0.15| 0.13| 0.97| PlayStation 3
Tom Clancy's Ghost Recon: Future Soldier| https://www.vgchartz.com/game/43310/tom-clancys-ghost-recon-future-soldier/| 2012| Shooter| Ubisoft| 0.41| 0.33| 0.09| 0.13| 0.96| PlayStation 3
LEGO Pirates of the Caribbean: The Video Game| https://www.vgchartz.com/game/48617/lego-pirates-of-the-caribbean-the-video-game/| 2011| Action| Disney Interactive Studios| 0.36| 0.44| 0.00| 0.16| 0.96| PlayStation 3
Sonic & SEGA All-Stars Racing| https://www.vgchartz.com/game/34893/sonic-amp-sega-all-stars-racing/| 2010| Racing| Sega| 0.36| 0.44| 0.00| 0.16| 0.96| PlayStation 3
LEGO Harry Potter: Years 5-7| https://www.vgchartz.com/game/51293/lego-harry-potter-years-5-7/| 2011| Action| Warner Bros. Interactive| 0.36| 0.45| 0.00| 0.15| 0.95| PlayStation 3
Yakuza 4| https://www.vgchartz.com/game/36796/yakuza-4/| 2010| Adventure| Sega| 0.15| 0.13| 0.63| 0.05| 0.95| PlayStation 3
Lost Planet 2| https://www.vgchartz.com/game/32302/lost-planet-2/| 2010| Shooter| Capcom| 0.29| 0.34| 0.20| 0.12| 0.95| PlayStation 3
Driver San Francisco| https://www.vgchartz.com/game/45604/driver-san-francisco/| 2011| Racing| Ubisoft| 0.24| 0.53| 0.01| 0.17| 0.95| PlayStation 3
White Knight Chronicles| https://www.vgchartz.com/game/7690/white-knight-chronicles-international-edition/| 2008| Role-Playing| Sony Computer Entertainment| 0.34| 0.16| 0.36| 0.09| 0.95| PlayStation 3
Skylanders: Spyro's Adventure| https://www.vgchartz.com/game/50153/skylanders-spyros-adventure/| 2011| Action| Activision| 0.39| 0.40| 0.00| 0.15| 0.94| PlayStation 3
Brutal Legend| https://www.vgchartz.com/game/12323/brutal-legend/| 2009| Action| Electronic Arts| 0.54| 0.27| 0.00| 0.13| 0.94| PlayStation 3
Brothers in Arms: Hell's Highway| https://www.vgchartz.com/game/13645/brothers-in-arms-hells-highway/| 2008| Shooter| Ubisoft| 0.45| 0.34| 0.00| 0.15| 0.94| PlayStation 3
WWE SmackDown vs Raw 2009| https://www.vgchartz.com/game/23191/wwe-smackdown-vs-raw-2009/| 2008| Fighting| THQ| 0.51| 0.30| 0.01| 0.12| 0.94| PlayStation 3
EA Sports Active 2| https://www.vgchartz.com/game/45636/ea-sports-active-2/| 2010| Sports| Electronic Arts| 0.54| 0.27| 0.00| 0.12| 0.94| PlayStation 3
SingStar Abba| https://www.vgchartz.com/game/26760/singstar-abba/| 2008| Misc| Sony Computer Entertainment| 0.27| 0.51| 0.00| 0.16| 0.93| PlayStation 3
MLB 12: The Show| https://www.vgchartz.com/game/70355/mlb-12-the-show/| 2012| Sports| Sony Computer Entertainment| 0.86| 0.00| 0.00| 0.07| 0.93| PlayStation 3
The Jak and Daxter Collection| https://www.vgchartz.com/game/64531/jak-and-daxter-collection/| 2012| Platform| Sony Computer Entertainment| 0.60| 0.18| 0.00| 0.15| 0.93| PlayStation 3
NCAA Football 13| https://www.vgchartz.com/game/70390/ncaa-football-13/| 2012| Sports| EA Sports| 0.82| 0.00| 0.00| 0.11| 0.93| PlayStation 3
NCAA Football 14| https://www.vgchartz.com/game/72082/ncaa-football-14/| 2013| Sports| EA Sports| 0.75| 0.00| 0.00| 0.17| 0.92| PlayStation 3
SSX: Deadly Descents| https://www.vgchartz.com/game/49119/ssx/| 2012| Sports| EA Sports| 0.35| 0.42| 0.02| 0.13| 0.92| PlayStation 3
BUZZ! Quiz World| https://www.vgchartz.com/game/37940/buzz-quiz-world/| 2009| Misc| Sony Computer Entertainment| 0.16| 0.58| 0.00| 0.18| 0.92| PlayStation 3
Dynasty Warriors 7| https://www.vgchartz.com/game/47373/dynasty-warriors-7/| 2011| Action| Tecmo Koei| 0.25| 0.14| 0.46| 0.06| 0.91| PlayStation 3
Crysis 3| https://www.vgchartz.com/game/70732/crysis-3/| 2013| Shooter| Electronic Arts| 0.26| 0.48| 0.03| 0.14| 0.91| PlayStation 3
Operation Flashpoint 2: Dragon Rising| https://www.vgchartz.com/game/23422/operation-flashpoint-dragon-rising/| 2009| Shooter| Codemasters| 0.23| 0.46| 0.05| 0.17| 0.91| PlayStation 3
Mx Vs. ATV Reflex| https://www.vgchartz.com/game/35143/mx-vs-atv-reflex/| 2009| Racing| THQ| 0.52| 0.26| 0.00| 0.13| 0.91| PlayStation 3
Homefront| https://www.vgchartz.com/game/34845/homefront/| 2011| Shooter| THQ| 0.32| 0.40| 0.04| 0.15| 0.90| PlayStation 3
DJ Hero| https://www.vgchartz.com/game/34272/dj-hero/| 2009| Misc| Activision| 0.42| 0.34| 0.00| 0.15| 0.90| PlayStation 3
SOCOM 4| https://www.vgchartz.com/game/35670/socom-4-us-navy-seals/| 2011| Shooter| Sony Computer Entertainment| 0.66| 0.12| 0.04| 0.09| 0.90| PlayStation 3
James Cameron's Avatar: The Game| https://www.vgchartz.com/game/35152/james-camerons-avatar-the-game/| 2009| Action| Ubisoft| 0.32| 0.43| 0.00| 0.15| 0.90| PlayStation 3
Lego Indiana Jones 2: The Adventure Continues| https://www.vgchartz.com/game/34922/lego-indiana-jones-2-the-adventure-continues/| 2009| Adventure| LucasArts| 0.47| 0.30| 0.00| 0.13| 0.90| PlayStation 3
God of War Saga| https://www.vgchartz.com/game/70929/god-of-war-saga/| 2012| Action| Sony Computer Entertainment| 0.74| 0.00| 0.00| 0.15| 0.89| PlayStation 3
Minecraft: Story Mode| https://www.vgchartz.com/game/85925/minecraft-story-mode/| 2015| Adventure| Mojang| 0.32| 0.43| 0.00| 0.15| 0.89| PlayStation 3
Pure| https://www.vgchartz.com/game/21905/pure/| 2008| Racing| Disney Interactive Studios| 0.42| 0.33| 0.00| 0.14| 0.89| PlayStation 3
Tiger Woods PGA Tour 12: The Masters| https://www.vgchartz.com/game/49564/tiger-woods-pga-tour-12-the-masters/| 2011| Sports| EA Sports| 0.52| 0.25| 0.00| 0.11| 0.89| PlayStation 3
Tomb Raider Trilogy| https://www.vgchartz.com/game/49308/the-tomb-raider-trilogy/| 2011| Action| Square Enix| 0.27| 0.48| 0.00| 0.14| 0.89| PlayStation 3
The Simpsons Game| https://www.vgchartz.com/game/12469/the-simpsons-game/| 2007| Platform| Electronic Arts| 0.38| 0.36| 0.00| 0.14| 0.89| PlayStation 3
