Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Flips: Percy Jackson| https://www.vgchartz.com/game/43189/flips-percy-jackson/| 2010| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Victorious Boxers: The Fighting| https://www.vgchartz.com/game/29805/hajime-no-ippo-the-fighting-ds/| 2008| Fighting| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kaite Oboeru: Dora-Gana| https://www.vgchartz.com/game/29416/kaite-oboeru-dora-gana/| 2008| Misc| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Rhythm 'n Notes: Improve Your Music Skills| https://www.vgchartz.com/game/32345/rhythm-n-notes-improve-your-music-skills/| 2007| Misc| Agetec| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Hachi-One Diver| https://www.vgchartz.com/game/33269/hachi-one-diver-ds/| 2009| Adventure| SilverStar| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Breath: Toiki wa Akaneiro| https://www.vgchartz.com/game/23883/breath-toiki-wa-akaneiro/| 2008| Adventure| Success| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Saikin Koishiteru?| https://www.vgchartz.com/game/36130/saikin-koishiteru/| 2009| Adventure| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Driving Theory Training 2010 Edition| https://www.vgchartz.com/game/38121/driving-theory-training-20092010-edition/| 2009| Misc| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Magical Zunou Power!!| https://www.vgchartz.com/game/18379/magical-zunou-power/| 2008| Action| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Sakai Burai Kaiji: Death or Survival| https://www.vgchartz.com/game/27381/sakai-burai-kaiji-death-or-survival/| 2008| Adventure| Compile Heart| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Shrek Smash n' Crash Racing| https://www.vgchartz.com/game/23528/shrek-smash-n-crash-racing/| 2007| Racing| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
World Snooker Championship: Season 2007-08| https://www.vgchartz.com/game/39347/world-snooker-championship-season-2007-08/| 2007| Sports| Blade Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Ora ga Omae o Mamoru| https://www.vgchartz.com/game/34564/ora-ga-omae-o-mamoru/| 2009| Platform| Idea Factory| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
My French Coach Level 2: Intermediate| https://www.vgchartz.com/game/24141/my-french-coach-level-2/| 2007| Misc| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Diva Girls: Diva Dancers| https://www.vgchartz.com/game/33309/diva-girls-diva-dancers/| 2009| Misc| 505 Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Rika-Chan DS Motto! Onna no Ko Lesson: Oshare Oshigoto Otetsudai Daisuki!| https://www.vgchartz.com/game/38421/rika-chan-ds-motto-onna-no-ko-lesson-oshare-oshigoto-otetsudai-daisuki/| 2009| Misc| Takara Tomy| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Flips: Too Ghoul for School| https://www.vgchartz.com/game/41181/flips-too-ghoul-for-school/| 2009| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Diabolik: The Original Sin| https://www.vgchartz.com/game/24687/diabolik-the-original-sin/| 2009| Adventure| Black Bean Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Snoopy DS: Snoopy to Chuugen Taichi ni Ei ni Iku!| https://www.vgchartz.com/game/27730/snoopy-ds-snoopy-to-nakama-tachi-ni-ai-ni-ikou/| 2008| Action| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Youda Farmer| https://www.vgchartz.com/game/47535/youda-farmer/| 2010| Puzzle| Foreign Media Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Call of Atlantis| https://www.vgchartz.com/game/48740/call-of-atlantis/| 2010| Puzzle| Foreign Media Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Mr Bean| https://www.vgchartz.com/game/34790/mr-bean/| 2008| Platform| Blast! Entertainment Ltd| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Another Time Another Leaf: Kagami no Naka no Tantei| https://www.vgchartz.com/game/34130/another-time-another-leaf-kagami-no-naka-no-tantei/| 2009| Adventure| Arc System Works| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Bridge Training| https://www.vgchartz.com/game/33048/bridge-training/| 2009| Misc| Atari| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Postman Pat| https://www.vgchartz.com/game/20024/postman-pat/| 2008| Adventure| Blast! Entertainment Ltd| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Sekai Fushigi Hakken DS: Densetsu no Hitoshi-kun Ningyou o Sagase| https://www.vgchartz.com/game/36131/sekai-fushigi-hakken-ds-densetsu-no-hitoshi-kun-ningyou-o-sagase/| 2009| Puzzle| FuRyu Corporation| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Touch Darts| https://www.vgchartz.com/game/41584/touch-darts/| 2007| Misc| Sega| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
IQ Trainer| https://www.vgchartz.com/game/47558/iq-trainer/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
I did it Mum! Picture Book| https://www.vgchartz.com/game/28330/i-did-it-mum-picture-book/| 2008| Misc| 505 Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Grand Trucker Aniki: Shigoto to Kenka to Koimoyou| https://www.vgchartz.com/game/37333/grand-trucker-aniki-shigoto-to-kenka-to-koimoyou/| 2009| Racing| Genterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Cooking Idol I! My! Main! Game de Hirameki! Kirameki Cooking| https://www.vgchartz.com/game/42372/cooking-idol-i-my-main-game-de-hirameki-kirameki-cooking/| 2010| Simulation| Konami| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Shaun the Sheep: Off His Head| https://www.vgchartz.com/game/42949/shaun-the-sheep-off-his-head/| 2009| Adventure| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Underwater Attack| https://www.vgchartz.com/game/24566/underwater-attack/| 2008| Shooter| UFO Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
PDC World Championship Darts 2009| https://www.vgchartz.com/game/31984/pdc-world-championship-darts-2009/| 2009| Sports| Oxygen Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Okada Toshio no Itsumademo DEBU to Omounayo: DS Recording Diet| https://www.vgchartz.com/game/29139/okada-toshio-no-itsumademo-debu-to-omounayo-ds-recording-diet/| 2008| Misc| Rocket Company| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Will O' Wisp DS| https://www.vgchartz.com/game/32919/will-o-wisp-ds/| 2009| Adventure| Idea Factory| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Paint by DS| https://www.vgchartz.com/game/25946/paint-by-ds/| 2006| Puzzle| Ertain| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Item Getter: Bokura no Kagaku to Mahou no Kankei| https://www.vgchartz.com/game/34223/item-getter-bokura-no-kagaku-to-mahou-no-kankei/| 2009| Role-Playing| 5pb| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
My Pet Hotel 2| https://www.vgchartz.com/game/26387/my-pet-hotel-2/| 2008| Simulation| Eidos Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Sukashishipanman DS: Shokotak Koto Nakagawa Shouko Produce!| https://www.vgchartz.com/game/32594/sukashishipanman-ds-shokotak-koto-nakagawa-shouko-produce/| 2009| Misc| Interchannel| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Gakken Europa 4: Kokugo Sanmai DS| https://www.vgchartz.com/game/42974/gakken-europa-4-kokugo-sanmai-ds/| 2010| Misc| Gakken| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
James Pond: Codename RoboCod| https://www.vgchartz.com/game/35963/james-pond-codename-robocod/| 2005| Platform| Codemasters| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Simple DS Series Vol. 44: The Gal Mahjong| https://www.vgchartz.com/game/27382/simple-ds-series-vol-44-the-gal-mahjong/| 2008| Puzzle| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Pachi & Slot Hisshoubon DS| https://www.vgchartz.com/game/33444/pachi-amp-slot-hisshoubon-ds/| 2009| Misc| Dorart| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Phil Taylor's Power Play Darts| https://www.vgchartz.com/game/50627/phil-taylors-power-play-darts/| 2011| Sports| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Princess Maker 4 DS Special Edition| https://www.vgchartz.com/game/27380/princess-maker-4-special-edition/| 2008| Role-Playing| CyberFront| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Youda Safari| https://www.vgchartz.com/game/50648/youda-safari/| 2011| Simulation| Foreign Media Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Tim Stockdale's Riding Star| https://www.vgchartz.com/game/26386/tim-stockdales-riding-star/| 2008| Sports| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Crazy Machines 2| https://www.vgchartz.com/game/45006/crazy-machines-2/| 2009| Puzzle| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!| https://www.vgchartz.com/game/32392/machi-no-pet-ya-san-ds-2-wannyan-333-hiki-daishuugou/| 2009| Simulation| E-Frontier| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Manepa 1000-Mannin no FX Training| https://www.vgchartz.com/game/35346/manepa-1000-mannin-no-fx-training/| 2009| Misc| Genki| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Jelly Belly: Ballistic Beans| https://www.vgchartz.com/game/31746/jelly-belly-ballistic-beans/| 2009| Puzzle| Zoo Digital Publishing| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Naraba's World: The Mysterious Palace| https://www.vgchartz.com/game/70477/narabas-world-the-mysterious-palace/| 2012| Adventure| Mentor Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Princess Ballerina: Yumemiru 4-Jin no Primadonna| https://www.vgchartz.com/game/30130/princess-ballerina-yumemiru-4-jin-no-primadonna/| 2008| Adventure| Spike| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Crazy Frog Racer| https://www.vgchartz.com/game/15141/crazy-frog-racer/| 2006| Racing| Mercury Games| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Mori no Cafeteria DS: Oshare na Cafe Recipe| https://www.vgchartz.com/game/29788/mori-no-cafeteria-ds-oshare-na-cafe-recipe/| 2008| Misc| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Tago Akira no Atama no Taisou Dai-3-Shuu: Fushigi no Kuni no Nazotoki Otogibanashi| https://www.vgchartz.com/game/38482/tago-akira-no-atama-no-taisou-dai-3-shuu-fushigi-no-kuni-no-nazotoki-otogibanashi/| 2009| Adventure| Level 5| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kawaii Koneko DS 2| https://www.vgchartz.com/game/34547/kawaii-koneko-ds-2/| 2009| Simulation| MTO| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Koisuru Purin! Koi wa Daibouken! Dr. Kanmi no Yabou!| https://www.vgchartz.com/game/28938/koisuru-purin-koi-wa-daibouken-dr-kanmi-no-yabou/| 2008| Platform| Tryfirst| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Yume o Kanaeru Zou| https://www.vgchartz.com/game/34567/yume-o-kanaeru-zou/| 2009| Misc| Tryfirst| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Fifi and the Flowertots: Fifi's Garden Party| https://www.vgchartz.com/game/69139/fifi-and-the-flowertots-fifis-garden-party/| 2011| Action| Avanquest| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Let's Play: Pet Hospitals| https://www.vgchartz.com/game/31736/lets-play-pet-hospitals/| 2009| Simulation| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Hottarake no Shima: Kanata to Nijiiro no Kagami| https://www.vgchartz.com/game/36123/hottarake-no-shima-kanata-to-nijiiro-no-kagami/| 2009| Role-Playing| Namco Bandai| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Clever Kids: Dino Land| https://www.vgchartz.com/game/14746/clever-kids-dino-land/| 2007| Misc| Midas Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Hayarigami 2 DS: Toshidensetsu Kaii Jiken| https://www.vgchartz.com/game/35350/hayarigami-2-ds-toshidensetsu-kaii-jiken/| 2009| Adventure| Nippon Ichi Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Team Batista no Eikou: Shinjitsu o Tsumugu 4-tsu no Karte| https://www.vgchartz.com/game/30408/team-batista-no-eikou-shinjitsu-o-tsumugu-4-tsu-no-karte/| 2008| Simulation| Hudson Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
The * Kayou Generation| https://www.vgchartz.com/game/49851/the-kayou-generation/| 2009| Misc| AQ Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Toudou Ryuunosuke Tantei Nikki: Aen no Koufune| https://www.vgchartz.com/game/32923/toudou-ryuunosuke-tantei-nikki-aen-no-koufune/| 2009| Adventure| fonfun| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Toudou Ryuunosuke Tantei Nikki: Kohakuiro no Yuigon| https://www.vgchartz.com/game/30132/toudou-ryuunosuke-tantei-nikki-kohakuiro-no-yuigon/| 2008| Adventure| fonfun| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Saru Saru DS| https://www.vgchartz.com/game/32393/saru-saru-ds/| 2009| Simulation| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Clever Kids: Farmyard Fun| https://www.vgchartz.com/game/24849/clever-kids-farmyard-fun/| 2008| Misc| Midas Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Maruhan Pachinko & Pachi-Slot Hisshou Guide Kyouryoku: The Pachinko Hall| https://www.vgchartz.com/game/36075/maruhan-pachinko-amp-pachi-slot-hisshou-guide-kanshuu-the-pachinko-hall/| 2009| Misc| Nippon Ichi Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Tsukibuto| https://www.vgchartz.com/game/36127/tsukibuto/| 2009| Action| SNK Playmore| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Minna no Oekaki Yasan| https://www.vgchartz.com/game/35517/minna-no-oekaki-yasan/| 2009| Puzzle| Taito| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Tago Akira no Atama no Taisou Dai-4-Shuu: Time Machine no Nazotoki Daibouken| https://www.vgchartz.com/game/38483/tago-akira-no-atama-no-taisou-dai-4-shuu-time-machine-no-nazotoki-daibouken/| 2009| Adventure| Level 5| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Space Puzzle Bobble| https://www.vgchartz.com/game/49849/space-bust-a-move-jp-sales/| 2008| Puzzle| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
New Zealand Story: Revolution| https://www.vgchartz.com/game/15710/new-zealand-story-revolution/| 2007| Platform| Rising Star| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Flips: Mr. Gum| https://www.vgchartz.com/game/44552/flips-mr-gum/| 2010| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Tetsudou Kentei DS| https://www.vgchartz.com/game/27731/tetsudou-kentei-ds/| 2008| Simulation| Spike| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Gardening Guide| https://www.vgchartz.com/game/37188/gardening-guide-how-to-get-green-fingers/| 2009| Misc| Mindscape| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
The Magic Roundabout| https://www.vgchartz.com/game/35294/the-magic-roundabout/| 2008| Action| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Flips: Enid Blyton's Adventure Series| https://www.vgchartz.com/game/44551/flips-enid-blyton-the-adventure-series/| 2010| Misc| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Clever Kids: Pony World| https://www.vgchartz.com/game/14747/clever-kids-pony-world/| 2007| Misc| Midas Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Strawberry Shortcake: The Four Seasons Cake| https://www.vgchartz.com/game/12775/strawberry-shortcake-the-four-seasons-cake/| 2007| Platform| Game Factory| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Let's Play: Fashion Designer| https://www.vgchartz.com/game/31733/lets-play-fashion-designer/| 2009| Simulation| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Rekishi Adventure: Quiz San Goku Shi Tsuu DS| https://www.vgchartz.com/game/30492/rekishi-adventure-quiz-san-goku-shi-tsuu-ds/| 2008| Misc| NCS| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Animaniacs: Lights, Camera, Action!| https://www.vgchartz.com/game/14471/animaniacs-lights-camera-action/| 2005| Platform| Ignition Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Habu Yoshiharu Shougi de Kitaeru: Ketsudanryoku DS| https://www.vgchartz.com/game/32802/habu-yoshiharu-shougi-de-kitaeru-ketsudanryoku-ds/| 2009| Misc| Ides| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
F24: Stealth Fighter| https://www.vgchartz.com/game/17034/f24-stealth-fighter/| 2007| Simulation| Majesco| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kemeko Deluxe! DS: Yome to Meka to Otoko to Onna| https://www.vgchartz.com/game/28515/kemeko-deluxe-ds-yome-to-meka-to-otoko-to-onna/| 2009| Adventure| 5pb| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kutsushita Nyonko: Kutsushita o Haita Neko to Kurashi Hajime Mashita| https://www.vgchartz.com/game/36140/kutsushita-nyonko-kutsushita-o-haita-neko-to-kurashi-hajime-mashita/| 2009| Misc| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Pogo Island| https://www.vgchartz.com/game/22139/pogo-island/| 2007| Adventure| Electronic Arts| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Umibe de Reach! DS| https://www.vgchartz.com/game/26589/umibe-de-reach-ds/| 2008| Misc| NCS| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kageyama Hideo no Hanpuku Ondoku DS Eigo| https://www.vgchartz.com/game/29785/kageyama-hideo-no-hanpuku-ondoku-ds-eigo/| 2008| Misc| IE Institute| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Simple DS Series Vol. 43: The Host Shiyouze! DX Knight King| https://www.vgchartz.com/game/32687/simple-ds-series-vol-43-the-host-shiyouze-dx-knight-king/| 2009| Simulation| D3 Publisher| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Super Auto Salon: Custom Car Contest| https://www.vgchartz.com/game/33353/super-auto-salon-custom-car-contest/| 2009| Misc| Genterprise| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Pic Pic| https://www.vgchartz.com/game/33909/pic-pic/| 2007| Puzzle| Success| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
LOL| https://www.vgchartz.com/game/18302/lol/| 2007| Misc| Agetec| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Metroid Prime: Hunters - First Hunt| https://www.vgchartz.com/game/18692/metroid-prime-hunters-first-hunt/| 2004| Shooter| Nintendo| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Runaway: The Dream of the Turtle| https://www.vgchartz.com/game/14763/runaway-the-dream-of-the-turtle/| 2007| Adventure| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Yatsu Hakamura| https://www.vgchartz.com/game/34139/yatsu-hakamura/| 2009| Action| From Software| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
Kira Kira Pop Princess| https://www.vgchartz.com/game/34710/kira-kira-pop-princess/| 2006| Simulation| Dimple Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| Nintendo DS
