Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Wall-E| https://www.vgchartz.com/game/17021/wall-e/| 2008| Platform| THQ| 0.51| 0.40| 0.00| 0.11| 1.02| Nintendo Wii
Rock Band 2| https://www.vgchartz.com/game/24278/rock-band-2/| 2008| Misc| MTV Games| 0.93| 0.01| 0.00| 0.08| 1.02| Nintendo Wii
Naruto: Clash of the Ninja Revolution| https://www.vgchartz.com/game/12356/naruto-clash-of-ninja-revolution/| 2007| Fighting| Tomy Corporation| 0.44| 0.46| 0.00| 0.11| 1.02| Nintendo Wii
The Simpsons Game| https://www.vgchartz.com/game/7260/the-simpsons-game/| 2007| Platform| Electronic Arts| 0.45| 0.46| 0.00| 0.11| 1.01| Nintendo Wii
Nerf 2: N-Strike Elite| https://www.vgchartz.com/game/36473/nerf-n-strike-elite/| 2009| Shooter| Electronic Arts| 0.93| 0.00| 0.00| 0.07| 1.00| Nintendo Wii
Just Dance 2017| https://www.vgchartz.com/game/119948/just-dance-2017/| 2016| Music| Ubisoft| 0.40| 0.51| 0.00| 0.08| 1.00| Nintendo Wii
Cars: Race-O-Rama| https://www.vgchartz.com/game/35485/cars-race-o-rama/| 2009| Racing| THQ| 0.61| 0.29| 0.00| 0.09| 0.99| Nintendo Wii
FIFA 10| https://www.vgchartz.com/game/35495/fifa-soccer-10/| 2009| Sports| EA Sports| 0.23| 0.64| 0.00| 0.11| 0.98| Nintendo Wii
Disney Epic Mickey 2: The Power of Two| https://www.vgchartz.com/game/70664/disney-epic-mickey-2-the-power-of-two/| 2012| Platform| Disney Interactive Studios| 0.67| 0.22| 0.00| 0.09| 0.98| Nintendo Wii
WWE Smackdown vs Raw 2008| https://www.vgchartz.com/game/12785/wwe-smackdown-vs-raw-2008/| 2007| Fighting| THQ| 0.38| 0.50| 0.00| 0.11| 0.98| Nintendo Wii
Wheel of Fortune| https://www.vgchartz.com/game/48039/wheel-of-fortune/| 2010| Misc| THQ| 0.86| 0.04| 0.00| 0.07| 0.98| Nintendo Wii
Dragon Quest X| https://www.vgchartz.com/game/29690/dragon-quest-x/| 2012| MMO| Square Enix| 0.00| 0.00| 0.97| 0.00| 0.97| Nintendo Wii
Band Hero| https://www.vgchartz.com/game/37172/band-hero/| 2009| Misc| Activision| 0.59| 0.29| 0.00| 0.09| 0.97| Nintendo Wii
Guitar Hero: Warriors of Rock| https://www.vgchartz.com/game/45331/guitar-hero-warriors-of-rock/| 2010| Misc| Activision| 0.47| 0.41| 0.00| 0.09| 0.96| Nintendo Wii
De Blob| https://www.vgchartz.com/game/13703/de-blob/| 2008| Platform| THQ| 0.49| 0.37| 0.00| 0.10| 0.96| Nintendo Wii
Club Penguin Game Day!| https://www.vgchartz.com/game/47046/club-penguin-game-day/| 2010| Misc| Disney Interactive Studios| 0.55| 0.32| 0.00| 0.09| 0.96| Nintendo Wii
Scooby-Doo! First Frights| https://www.vgchartz.com/game/35134/scooby-doo-first-frights/| 2009| Adventure| Warner Bros. Interactive| 0.84| 0.04| 0.00| 0.07| 0.96| Nintendo Wii
Skylanders: Trap Team| https://www.vgchartz.com/game/84726/skylanders-trap-team/| 2014| Platform| Activision| 0.41| 0.46| 0.00| 0.08| 0.95| Nintendo Wii
Tony Hawk: Ride| https://www.vgchartz.com/game/34957/tony-hawk-ride/| 2009| Sports| Activision| 0.69| 0.17| 0.00| 0.08| 0.94| Nintendo Wii
Guitar Hero: Metallica| https://www.vgchartz.com/game/23621/guitar-hero-metallica/| 2009| Misc| Activision| 0.40| 0.43| 0.00| 0.10| 0.93| Nintendo Wii
LEGO The Lord of the Rings| https://www.vgchartz.com/game/71119/lego-the-lord-of-the-rings/| 2012| Misc| Warner Bros. Interactive Entertainment| 0.48| 0.37| 0.00| 0.08| 0.93| Nintendo Wii
Cars| https://www.vgchartz.com/game/4946/cars/| 2006| Racing| THQ| 0.83| 0.03| 0.00| 0.07| 0.92| Nintendo Wii
Wii Play: Motion| https://www.vgchartz.com/game/50842/wii-play-motion/| 2011| Misc| Nintendo| 0.23| 0.43| 0.18| 0.08| 0.92| Nintendo Wii
Nickelodeon Fit| https://www.vgchartz.com/game/47269/nickelodeon-fit/| 2010| Sports| 2K Play| 0.76| 0.09| 0.00| 0.07| 0.92| Nintendo Wii
Xenoblade| https://www.vgchartz.com/game/42966/xenoblade-chronicles/| 2010| Role-Playing| Nintendo| 0.43| 0.25| 0.16| 0.07| 0.92| Nintendo Wii
Kung Fu Panda| https://www.vgchartz.com/game/23456/kung-fu-panda/| 2008| Platform| Activision| 0.50| 0.32| 0.00| 0.09| 0.92| Nintendo Wii
Grand Slam Tennis| https://www.vgchartz.com/game/32625/ea-sports-grand-slam-tennis/| 2009| Sports| EA Sports| 0.28| 0.51| 0.02| 0.11| 0.92| Nintendo Wii
Sonic Riders: Zero Gravity| https://www.vgchartz.com/game/13548/sonic-riders-zero-gravity/| 2008| Racing| Sega| 0.48| 0.32| 0.02| 0.09| 0.91| Nintendo Wii
AMF Bowling Pinbusters| https://www.vgchartz.com/game/31553/amf-bowling-pinbusters/| 2007| Sports| Mud Duck Productions| 0.84| 0.00| 0.00| 0.07| 0.91| Nintendo Wii
Cars 2: The Video Game| https://www.vgchartz.com/game/50216/cars-2/| 2011| Racing| Disney Interactive Studios| 0.43| 0.38| 0.00| 0.10| 0.90| Nintendo Wii
Rhythm Tengoku| https://www.vgchartz.com/game/47661/rhythm-heaven-fever/| 2011| Music| Nintendo| 0.11| 0.00| 0.77| 0.01| 0.89| Nintendo Wii
Family Ski & Snowboard| https://www.vgchartz.com/game/30544/we-ski-amp-snowboard/| 2008| Sports| Namco Bandai| 0.38| 0.29| 0.15| 0.08| 0.89| Nintendo Wii
CSI: Hard Evidence| https://www.vgchartz.com/game/13701/csi-hard-evidence/| 2008| Adventure| Ubisoft| 0.36| 0.43| 0.00| 0.10| 0.89| Nintendo Wii
FIFA 09| https://www.vgchartz.com/game/25803/fifa-soccer-09-all-play/| 2008| Sports| Electronic Arts| 0.28| 0.52| 0.00| 0.09| 0.89| Nintendo Wii
Samba De Amigo| https://www.vgchartz.com/game/13791/samba-de-amigo/| 2008| Misc| Sega| 0.41| 0.37| 0.01| 0.09| 0.89| Nintendo Wii
Monster 4x4: World Circuit| https://www.vgchartz.com/game/3828/monster-4x4-world-circuit/| 2006| Racing| Ubisoft| 0.80| 0.00| 0.01| 0.07| 0.88| Nintendo Wii
Formula One 2009| https://www.vgchartz.com/game/34886/f1-2009/| 2009| Racing| Codemasters| 0.15| 0.62| 0.00| 0.11| 0.88| Nintendo Wii
Madden NFL 08| https://www.vgchartz.com/game/7178/madden-nfl-08/| 2007| Sports| EA Sports| 0.80| 0.00| 0.00| 0.07| 0.88| Nintendo Wii
Cooking Mama: World Kitchen| https://www.vgchartz.com/game/25788/cooking-mama-world-kitchen/| 2008| Simulation| Majesco| 0.51| 0.27| 0.01| 0.08| 0.87| Nintendo Wii
Ghostbusters: The Video Game| https://www.vgchartz.com/game/13719/ghostbusters-the-video-game/| 2009| Action| Atari| 0.59| 0.21| 0.00| 0.07| 0.87| Nintendo Wii
Endless Ocean 2| https://www.vgchartz.com/game/27351/endless-ocean-blue-world/| 2009| Simulation| Nintendo| 0.46| 0.22| 0.12| 0.06| 0.87| Nintendo Wii
Gold's Gym: Dance Workout| https://www.vgchartz.com/game/46219/golds-gym-dance-workout/| 2010| Sports| Ubisoft| 0.69| 0.10| 0.00| 0.07| 0.86| Nintendo Wii
Pictionary| https://www.vgchartz.com/game/46846/pictionary/| 2010| Misc| THQ| 0.60| 0.19| 0.00| 0.07| 0.86| Nintendo Wii
Tomb Raider Anniversary| https://www.vgchartz.com/game/12776/tomb-raider-anniversary/| 2007| Action| Eidos Interactive| 0.12| 0.63| 0.00| 0.11| 0.85| Nintendo Wii
The House of the Dead: Overkill| https://www.vgchartz.com/game/25935/the-house-of-the-dead-overkill/| 2009| Shooter| Sega| 0.44| 0.30| 0.02| 0.09| 0.85| Nintendo Wii
Madden NFL 09| https://www.vgchartz.com/game/32977/madden-nfl-09-all-play/| 2008| Sports| EA Sports| 0.77| 0.01| 0.00| 0.06| 0.84| Nintendo Wii
Blazing Angels: Squadrons of WWII| https://www.vgchartz.com/game/6051/blazing-angels-squadrons-of-wwii/| 2007| Simulation| Ubisoft| 0.74| 0.04| 0.00| 0.06| 0.84| Nintendo Wii
Call of Duty: Modern Warfare 3| https://www.vgchartz.com/game/51881/call-of-duty-modern-warfare-3/| 2011| Shooter| Activision| 0.55| 0.20| 0.00| 0.08| 0.83| Nintendo Wii
Need for Speed: Nitro| https://www.vgchartz.com/game/31151/need-for-speed-nitro/| 2009| Racing| Electronic Arts| 0.45| 0.30| 0.00| 0.08| 0.83| Nintendo Wii
WWE SmackDown vs Raw 2009| https://www.vgchartz.com/game/23193/wwe-smackdown-vs-raw-2009/| 2008| Fighting| THQ| 0.44| 0.31| 0.00| 0.08| 0.83| Nintendo Wii
Harvest Moon: Tree of Tranquility| https://www.vgchartz.com/game/6563/harvest-moon-tree-of-tranquility/| 2007| Simulation| Marvelous Interactive| 0.67| 0.03| 0.06| 0.05| 0.82| Nintendo Wii
Karaoke Revolution: Glee| https://www.vgchartz.com/game/46270/karaoke-revolution-glee/| 2010| Misc| Konami| 0.51| 0.24| 0.00| 0.07| 0.82| Nintendo Wii
The Price is Right| https://www.vgchartz.com/game/24828/the-price-is-right/| 2008| Misc| Ubisoft| 0.76| 0.00| 0.00| 0.06| 0.82| Nintendo Wii
EA Sports Active NFL Training Camp| https://www.vgchartz.com/game/47845/ea-sports-active-nfl-training-camp/| 2010| Sports| EA Sports| 0.76| 0.00| 0.00| 0.05| 0.82| Nintendo Wii
Ben 10: Alien Force| https://www.vgchartz.com/game/24255/ben-10-alien-force/| 2008| Action| D3 Publisher| 0.52| 0.21| 0.00| 0.07| 0.80| Nintendo Wii
Deca Sports 2| https://www.vgchartz.com/game/33892/deca-sports-2/| 2009| Sports| Hudson Soft| 0.31| 0.34| 0.09| 0.07| 0.80| Nintendo Wii
Star Wars The Clone Wars: Republic Heroes| https://www.vgchartz.com/game/34349/star-wars-the-clone-wars-republic-heroes/| 2009| Action| LucasArts| 0.43| 0.30| 0.00| 0.07| 0.80| Nintendo Wii
Hasbro Family Game Night 3| https://www.vgchartz.com/game/45136/hasbro-family-game-night-3/| 2010| Misc| Electronic Arts| 0.46| 0.27| 0.00| 0.07| 0.80| Nintendo Wii
All Star Cheer Squad| https://www.vgchartz.com/game/19924/all-star-cheer-squad/| 2008| Sports| THQ| 0.43| 0.29| 0.00| 0.08| 0.79| Nintendo Wii
MadWorld| https://www.vgchartz.com/game/22383/madworld/| 2009| Action| Sega| 0.45| 0.24| 0.02| 0.07| 0.78| Nintendo Wii
Star Wars: The Force Unleashed II| https://www.vgchartz.com/game/41821/star-wars-the-force-unleashed-ii/| 2010| Action| LucasArts| 0.53| 0.19| 0.00| 0.06| 0.78| Nintendo Wii
DJ Hero| https://www.vgchartz.com/game/34270/dj-hero/| 2009| Misc| Activision| 0.47| 0.23| 0.00| 0.08| 0.78| Nintendo Wii
ABBA: You Can Dance| https://www.vgchartz.com/game/63776/abba-you-can-dance/| 2011| Misc| Ubisoft| 0.18| 0.50| 0.00| 0.10| 0.77| Nintendo Wii
Ghost Squad| https://www.vgchartz.com/game/12380/ghost-squad/| 2007| Shooter| Sega| 0.42| 0.21| 0.08| 0.07| 0.77| Nintendo Wii
FIFA Soccer 12| https://www.vgchartz.com/game/50886/fifa-soccer-12/| 2011| Sports| EA Sports| 0.15| 0.51| 0.00| 0.10| 0.76| Nintendo Wii
PokePark 2: Wonders Beyond| https://www.vgchartz.com/game/70481/pokepark-2-wonders-beyond/| 2011| Action-Adventure| Nintendo| 0.26| 0.19| 0.27| 0.04| 0.76| Nintendo Wii
Harry Potter and the Half-Blood Prince| https://www.vgchartz.com/game/22035/harry-potter-and-the-half-blood-prince/| 2009| Action| Electronic Arts| 0.28| 0.40| 0.00| 0.08| 0.76| Nintendo Wii
Drawn to Life: The Next Chapter| https://www.vgchartz.com/game/34855/drawn-to-life-the-next-chapter/| 2009| Puzzle| THQ| 0.28| 0.39| 0.00| 0.08| 0.75| Nintendo Wii
We Sing| https://www.vgchartz.com/game/37556/we-sing/| 2009| Misc| Nordic Games| 0.00| 0.68| 0.00| 0.08| 0.75| Nintendo Wii
Deer Drive| https://www.vgchartz.com/game/25825/deer-drive/| 2009| Sports| Mastiff| 0.66| 0.04| 0.00| 0.05| 0.75| Nintendo Wii
Raving Rabbids: Travel in Time| https://www.vgchartz.com/game/45653/raving-rabbids-travel-in-time/| 2010| Adventure| Ubisoft| 0.21| 0.46| 0.00| 0.08| 0.75| Nintendo Wii
Namco Museum Remix| https://www.vgchartz.com/game/12355/namco-museum-remix/| 2007| Misc| Namco Bandai| 0.68| 0.00| 0.00| 0.05| 0.74| Nintendo Wii
Harvest Moon: Waku Waku Animal March| https://www.vgchartz.com/game/28771/harvest-moon-animal-parade/| 2008| Simulation| Marvelous Interactive| 0.58| 0.08| 0.02| 0.05| 0.74| Nintendo Wii
Smackdown vs RAW 2010| https://www.vgchartz.com/game/35090/wwe-smackdown-vs-raw-2010/| 2009| Fighting| THQ| 0.49| 0.17| 0.00| 0.06| 0.73| Nintendo Wii
Just Dance Wii| https://www.vgchartz.com/game/67028/just-dance-wii/| 2011| Misc| Nintendo| 0.00| 0.00| 0.73| 0.00| 0.73| Nintendo Wii
Madden NFL 11| https://www.vgchartz.com/game/43468/madden-nfl-11/| N/A| Sports| EA Sports| 0.68| 0.00| 0.00| 0.05| 0.73| Nintendo Wii
Monopoly Streets| https://www.vgchartz.com/game/45063/monopoly-streets/| 2010| Misc| Electronic Arts| 0.23| 0.42| 0.00| 0.07| 0.73| Nintendo Wii
Indiana Jones and the Staff of Kings| https://www.vgchartz.com/game/30969/indiana-jones-and-the-staff-of-kings/| 2009| Action| LucasArts| 0.36| 0.29| 0.00| 0.07| 0.72| Nintendo Wii
Madden NFL 10| https://www.vgchartz.com/game/33186/madden-nfl-10/| 2009| Sports| EA Sports| 0.62| 0.04| 0.00| 0.06| 0.72| Nintendo Wii
James Cameron's Avatar: The Game| https://www.vgchartz.com/game/35155/james-camerons-avatar-the-game/| 2009| Action| Ubisoft| 0.32| 0.32| 0.00| 0.07| 0.72| Nintendo Wii
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors| https://www.vgchartz.com/game/7009/dragon-quest-swords-the-masked-queen-and-the-tower-of-mirrors/| 2007| Role-Playing| Square Enix| 0.18| 0.01| 0.50| 0.02| 0.71| Nintendo Wii
LEGO Rock Band| https://www.vgchartz.com/game/33694/lego-rock-band/| 2009| Misc| Warner Bros. Interactive| 0.41| 0.22| 0.00| 0.06| 0.70| Nintendo Wii
FIFA 13| https://www.vgchartz.com/game/70740/fifa-13/| 2012| Sports| EA Sports| 0.18| 0.46| 0.00| 0.06| 0.69| Nintendo Wii
Kirby's Dream Collection: Special Edition| https://www.vgchartz.com/game/70854/kirbys-dream-collection-special-edition/| 2012| Platform| Nintendo| 0.33| 0.00| 0.33| 0.03| 0.69| Nintendo Wii
The Last Story| https://www.vgchartz.com/game/42967/the-last-story/| 2011| Role-Playing| Nintendo| 0.31| 0.13| 0.18| 0.05| 0.68| Nintendo Wii
Disney Tangled| https://www.vgchartz.com/game/47697/disney-tangled/| 2010| Action| Disney Interactive Studios| 0.46| 0.17| 0.00| 0.05| 0.68| Nintendo Wii
Taiko Drum Master Wii| https://www.vgchartz.com/game/27332/taiko-no-tatsujin-wii/| 2008| Misc| Namco Bandai| 0.00| 0.00| 0.67| 0.00| 0.67| Nintendo Wii
Red Steel| https://www.vgchartz.com/game/1872/red-steel/| 2006| Shooter| Ubisoft| 0.54| 0.03| 0.04| 0.05| 0.67| Nintendo Wii
Country Dance| https://www.vgchartz.com/game/49688/country-dance/| 2011| Misc| GameMill| 0.58| 0.04| 0.00| 0.05| 0.67| Nintendo Wii
Sports Party| https://www.vgchartz.com/game/23894/summer-sports-paradise-island-others-sales/| 2008| Sports| Destineer| 0.00| 0.66| 0.00| 0.01| 0.67| Nintendo Wii
Bakugan: Battle Brawlers| https://www.vgchartz.com/game/34284/bakugan-battle-brawlers/| 2009| Action| Activision| 0.59| 0.03| 0.00| 0.05| 0.67| Nintendo Wii
Taiko no Tatsujin Wii: Super Deluxe Edition| https://www.vgchartz.com/game/71178/taiko-no-tatsujin-wii-super-deluxe-edition/| 2012| Music| Namco Bandai Games| 0.00| 0.00| 0.66| 0.00| 0.66| Nintendo Wii
TV Show King Party| https://www.vgchartz.com/game/27864/tv-show-king-party/| 2008| Puzzle| Ubisoft| 0.18| 0.40| 0.00| 0.08| 0.66| Nintendo Wii
The Biggest Loser Challenge| https://www.vgchartz.com/game/47261/the-biggest-loser-challenge/| 2010| Sports| THQ| 0.48| 0.12| 0.00| 0.05| 0.65| Nintendo Wii
Quantum of Solace| https://www.vgchartz.com/game/21877/007-quantum-of-solace/| 2008| Shooter| Activision| 0.29| 0.28| 0.01| 0.07| 0.65| Nintendo Wii
Need for Speed: Undercover| https://www.vgchartz.com/game/25737/need-for-speed-undercover/| 2008| Racing| Electronic Arts| 0.27| 0.31| 0.00| 0.07| 0.65| Nintendo Wii
Pikmin| https://www.vgchartz.com/game/27346/new-play-control-pikmin/| 2008| Strategy| Nintendo| 0.28| 0.13| 0.19| 0.04| 0.64| Nintendo Wii
Real Heroes: Firefighter| https://www.vgchartz.com/game/25607/real-heroes-firefighter/| 2009| Action| Conspiracy Entertainment| 0.56| 0.04| 0.00| 0.05| 0.64| Nintendo Wii
Rock Band 3| https://www.vgchartz.com/game/29396/rock-band-3/| 2010| Misc| MTV Games| 0.53| 0.06| 0.00| 0.05| 0.64| Nintendo Wii
Disney Sing It: Party Hits| https://www.vgchartz.com/game/45899/disney-sing-it-party-hits/| 2010| Misc| Disney Interactive Studios| 0.48| 0.10| 0.00| 0.05| 0.63| Nintendo Wii
Cabela's Big Game Hunter| https://www.vgchartz.com/game/13687/cabelas-big-game-hunter-2008/| 2007| Sports| Activision| 0.58| 0.00| 0.00| 0.05| 0.63| Nintendo Wii
Family Feud 2010| https://www.vgchartz.com/game/36598/family-feud-2010-edition/| 2009| Misc| Ubisoft| 0.58| 0.00| 0.00| 0.04| 0.62| Nintendo Wii
Donkey Kong Barrel Blast| https://www.vgchartz.com/game/6975/donkey-kong-barrel-blast/| 2007| Racing| Nintendo| 0.19| 0.26| 0.11| 0.06| 0.62| Nintendo Wii
Red Steel 2| https://www.vgchartz.com/game/16284/red-steel-2/| 2010| Shooter| Ubisoft| 0.35| 0.21| 0.01| 0.06| 0.62| Nintendo Wii
DJ Hero 2| https://www.vgchartz.com/game/42657/dj-hero-2/| 2010| Misc| Activision| 0.48| 0.09| 0.00| 0.04| 0.62| Nintendo Wii
The Black Eyed Peas Experience| https://www.vgchartz.com/game/52436/the-black-eyed-peas-experience/| 2011| Misc| Ubisoft| 0.37| 0.19| 0.00| 0.06| 0.62| Nintendo Wii
Pac-Man Party| https://www.vgchartz.com/game/45666/pac-man-party/| 2010| Misc| Namco Bandai| 0.47| 0.08| 0.01| 0.05| 0.62| Nintendo Wii
SpongeBob SquarePants: Atlantis SquarePantis| https://www.vgchartz.com/game/12774/spongebobs-atlantis-squarepantis/| 2007| Adventure| THQ| 0.56| 0.00| 0.00| 0.05| 0.62| Nintendo Wii
Metroid Prime: Trilogy| https://www.vgchartz.com/game/34707/metroid-prime-trilogy/| 2009| Shooter| Nintendo| 0.42| 0.05| 0.00| 0.14| 0.61| Nintendo Wii
Cabela's Monster Buck Hunter| https://www.vgchartz.com/game/43875/cabelas-monster-buck-hunter/| 2010| Sports| Activision| 0.57| 0.00| 0.00| 0.04| 0.61| Nintendo Wii
Pikmin 2| https://www.vgchartz.com/game/27347/new-play-control-pikmin-2/| 2009| Strategy| Nintendo| 0.11| 0.13| 0.34| 0.02| 0.61| Nintendo Wii
World of Zoo| https://www.vgchartz.com/game/38108/world-of-zoo/| 2009| Simulation| THQ| 0.40| 0.15| 0.00| 0.05| 0.61| Nintendo Wii
New Carnival Games| https://www.vgchartz.com/game/45458/new-carnival-games/| 2010| Misc| 2K Games| 0.34| 0.21| 0.00| 0.06| 0.61| Nintendo Wii
Okami| https://www.vgchartz.com/game/7666/okami/| 2008| Adventure| Capcom| 0.43| 0.09| 0.04| 0.05| 0.60| Nintendo Wii
Oboro Muramasa| https://www.vgchartz.com/game/33609/muramasa-the-demon-blade/| 2009| Role-Playing| Marvelous Interactive| 0.32| 0.13| 0.11| 0.04| 0.60| Nintendo Wii
The Golden Compass| https://www.vgchartz.com/game/13186/the-golden-compass/| N/A| Adventure| Sega| 0.26| 0.28| 0.00| 0.07| 0.60| Nintendo Wii
Disney TH!NK Fast| https://www.vgchartz.com/game/26087/disney-thnk-fast-the-ultimate-trivia-showdown/| 2008| Misc| Disney Interactive Studios| 0.37| 0.16| 0.01| 0.06| 0.60| Nintendo Wii
Donkey Kong Jungle Beat| https://www.vgchartz.com/game/27350/new-play-control-donkey-kong-jungle-beat/| 2008| Platform| Nintendo| 0.23| 0.17| 0.14| 0.05| 0.60| Nintendo Wii
Disney Sing It! High School Musical 3: Senior Year| https://www.vgchartz.com/game/30753/disney-sing-it-high-school-musical-3-senior-year/| 2008| Misc| Disney Interactive Studios| 0.32| 0.23| 0.00| 0.04| 0.59| Nintendo Wii
Disney Sing It: Family Hits| https://www.vgchartz.com/game/44638/disney-sing-it-family-hits/| 2010| Misc| Disney Interactive Studios| 0.38| 0.17| 0.00| 0.05| 0.59| Nintendo Wii
Jeopardy!| https://www.vgchartz.com/game/48614/jeopardy/| 2010| Misc| THQ| 0.55| 0.00| 0.00| 0.04| 0.59| Nintendo Wii
Iron Man| https://www.vgchartz.com/game/13726/iron-man/| 2008| Action| Sega| 0.30| 0.22| 0.00| 0.06| 0.59| Nintendo Wii
Top Spin 3| https://www.vgchartz.com/game/16876/top-spin-3/| 2008| Sports| 2K Sports| 0.15| 0.37| 0.00| 0.07| 0.58| Nintendo Wii
Phineas and Ferb: Across the Second Dimension| https://www.vgchartz.com/game/50814/phineas-and-ferb-across-the-2nd-dimension/| 2011| Action| Disney Interactive Studios| 0.35| 0.18| 0.00| 0.05| 0.58| Nintendo Wii
Cabela's Dangerous Hunts 2011| https://www.vgchartz.com/game/47481/cabelas-dangerous-hunts-2011/| 2010| Sports| Activision| 0.53| 0.02| 0.00| 0.04| 0.58| Nintendo Wii
Guitar Hero: Smash Hits| https://www.vgchartz.com/game/34040/guitar-hero-smash-hits/| 2009| Misc| Activision| 0.31| 0.21| 0.00| 0.06| 0.58| Nintendo Wii
Go Diego Go! Great Dinosaur Rescue| https://www.vgchartz.com/game/28561/go-diego-go-great-dinosaur-rescue/| 2008| Action| 2K Play| 0.52| 0.02| 0.00| 0.04| 0.58| Nintendo Wii
Skate It| https://www.vgchartz.com/game/24042/skate-it/| 2008| Sports| Electronic Arts| 0.50| 0.03| 0.00| 0.04| 0.58| Nintendo Wii
Transformers The Game| https://www.vgchartz.com/game/6849/transformers-the-game/| 2007| Action| Activision| 0.50| 0.03| 0.00| 0.05| 0.58| Nintendo Wii
Rapala: We Fish| https://www.vgchartz.com/game/35216/rapala-we-fish/| 2009| Sports| Activision| 0.52| 0.02| 0.00| 0.04| 0.57| Nintendo Wii
Pet Dogz 2| https://www.vgchartz.com/game/12763/petz-dogz-2/| 2007| Simulation| Ubisoft| 0.52| 0.01| 0.00| 0.04| 0.57| Nintendo Wii
The Conduit| https://www.vgchartz.com/game/19541/the-conduit/| 2009| Shooter| Sega| 0.28| 0.23| 0.00| 0.06| 0.57| Nintendo Wii
Trivial Pursuit| https://www.vgchartz.com/game/30606/trivial-pursuit/| 2009| Misc| Electronic Arts| 0.20| 0.30| 0.00| 0.06| 0.57| Nintendo Wii
Up| https://www.vgchartz.com/game/32679/up/| 2009| Adventure| THQ| 0.22| 0.29| 0.00| 0.06| 0.57| Nintendo Wii
Tony Hawk: Shred| https://www.vgchartz.com/game/44796/tony-hawk-shred/| 2010| Sports| Activision| 0.41| 0.11| 0.00| 0.04| 0.57| Nintendo Wii
FIFA 15| https://www.vgchartz.com/game/82924/fifa-15/| 2014| Sports| EA Sports| 0.15| 0.37| 0.00| 0.04| 0.57| Nintendo Wii
The Legend of Spyro: Dawn of the Dragon| https://www.vgchartz.com/game/22959/the-legend-of-spyro-dawn-of-the-dragon/| 2008| Platform| Vivendi Games| 0.34| 0.17| 0.00| 0.05| 0.57| Nintendo Wii
Jillian Michaels' Fitness Ultimatum 2010| https://www.vgchartz.com/game/34684/jillian-michaels-fitness-ultimatum-2010/| 2009| Sports| Majesco| 0.51| 0.01| 0.00| 0.04| 0.56| Nintendo Wii
Tetris Party Deluxe| https://www.vgchartz.com/game/43480/tetris-party-deluxe/| 2010| Puzzle| Majesco| 0.33| 0.16| 0.02| 0.05| 0.56| Nintendo Wii
Bolt| https://www.vgchartz.com/game/25524/bolt/| 2008| Adventure| Disney Interactive Studios| 0.19| 0.31| 0.00| 0.06| 0.56| Nintendo Wii
