Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Super Motherload| https://www.vgchartz.com/game/75588/super-motherload/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Amazing Spider-Man 2| https://www.vgchartz.com/game/82381/the-amazing-spider-man-2/| 2014| Misc| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The King of Fighters 2000| https://www.vgchartz.com/game/107194/the-king-of-fighters-2000/| N/A| Fighting| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rack N Ruin| https://www.vgchartz.com/game/85053/rack-n-ruin/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ether One| https://www.vgchartz.com/game/84145/ether-one/| 2015| Adventure| Soedesco| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Uncharted 2: Among Thieves| https://www.vgchartz.com/game/85633/uncharted-2-among-thieves-remastered/| 2016| Action| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Uncharted 3: Drake's Deception| https://www.vgchartz.com/game/85632/uncharted-3-drakes-deception-remastered/| 2016| Action| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Uncharted Waters Online: Gran Atlas| https://www.vgchartz.com/game/85710/uncharted-waters-online-gran-atlas/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Uncharted: Drake's Fortune| https://www.vgchartz.com/game/85627/uncharted-drakes-fortune-remastered/| 2016| Action| Sony Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Werewolves vs Vampires| https://www.vgchartz.com/game/80686/werewolves-vs-vampires/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Awesomenauts| https://www.vgchartz.com/game/79363/awesomenauts/| 2014| Misc| DTP Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dust: An Elysian Tail| https://www.vgchartz.com/game/84351/dust-an-elysian-tail/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Skullgirls| https://www.vgchartz.com/game/83442/skullgirls/| N/A| Fighting| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
flower| https://www.vgchartz.com/game/76933/flower/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Gran Turismo HD Concept| https://www.vgchartz.com/game/81159/gran-turismo-hd-concept/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
PixelJunk Shooter| https://www.vgchartz.com/game/79485/pixeljunk-shooter-ultimate/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
PixelJunk Shooter 2| https://www.vgchartz.com/game/79483/pixeljunk-shooter-2/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rainbow Moon| https://www.vgchartz.com/game/86468/rainbow-moon/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dear Esther| https://www.vgchartz.com/game/130713/dear-esther-landmark-edition/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Oddworld: Abe's Oddysee New N' Tasty!| https://www.vgchartz.com/game/73139/oddworld-abes-oddysee-new-n-tasty/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Broken Age| https://www.vgchartz.com/game/85567/broken-age/| 2015| Adventure| Nordic Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Apotheon| https://www.vgchartz.com/game/81664/apotheon/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Two Brothers| https://www.vgchartz.com/game/83036/two-brothers/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Slender: The Arrival| https://www.vgchartz.com/game/85375/slender-the-arrival/| 2015| Adventure| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
deep down (Working Title)| https://www.vgchartz.com/game/71539/deep-down-working-title/| 2020| Misc| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hotline Miami| https://www.vgchartz.com/game/81076/hotline-miami/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Unfinished Swan| https://www.vgchartz.com/game/84768/the-unfinished-swan/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Human Element| https://www.vgchartz.com/game/71726/human-element/| 2015| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Whore of the Orient| https://www.vgchartz.com/game/71723/whore-of-the-orient/| 2020| Misc| Warner Bros. Interactive Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Cyberpunk 2077| https://www.vgchartz.com/game/72006/cyberpunk-2077/| 2020| Action-Adventure| CD Projekt Red Studio| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Final Fantasy (PS4)| https://www.vgchartz.com/game/71722/final-fantasy-ps4/| 2020| Misc| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Transistor| https://www.vgchartz.com/game/73122/transistor/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Swapper| https://www.vgchartz.com/game/79179/the-swapper/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Outlast| https://www.vgchartz.com/game/73140/outlast/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Contrast| https://www.vgchartz.com/game/75577/contrast/| 2013| Misc| Compulsion Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Guacamelee!| https://www.vgchartz.com/game/79581/guacamelee/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Carmageddon: Reincarnation| https://www.vgchartz.com/game/72000/carmageddon-reincarnation/| 2015| Misc| Stainless Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rocketbirds 2: Evolution| https://www.vgchartz.com/game/72003/rocketbirds-2-evolution/| 2020| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Primal Carnage: Genesis| https://www.vgchartz.com/game/72004/primal-carnage-genesis/| 2020| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Doki-Doki Universe| https://www.vgchartz.com/game/72153/doki-doki-universe/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hohokum| https://www.vgchartz.com/game/72157/hohokum/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
CounterSpy| https://www.vgchartz.com/game/83758/counterspy/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
War Thunder| https://www.vgchartz.com/game/76143/war-thunder/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Warframe| https://www.vgchartz.com/game/72658/warframe/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Banner Saga| https://www.vgchartz.com/game/86364/the-banner-saga/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
BADLAND| https://www.vgchartz.com/game/85533/badland-game-of-the-year-edition/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Sparkle 2| https://www.vgchartz.com/game/82050/sparkle-2/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Daylight| https://www.vgchartz.com/game/72927/daylight/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Peggle 2| https://www.vgchartz.com/game/84375/peggle-2/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kingdom Hearts III| https://www.vgchartz.com/game/73114/kingdom-hearts-iii/| 2019| Role-Playing| Square Enix| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Mercenary Kings| https://www.vgchartz.com/game/73136/mercenary-kings/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Secret Ponchos| https://www.vgchartz.com/game/73141/secret-ponchos/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Octodad: Dadliest Catch| https://www.vgchartz.com/game/73142/octodad-dadliest-catch/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Galak-Z| https://www.vgchartz.com/game/73149/galak-z-the-dimensional/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ray's the Dead| https://www.vgchartz.com/game/73146/rays-the-dead/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Yaiba: Ninja Gaiden Z| https://www.vgchartz.com/game/73223/yaiba-ninja-gaiden-z/| 2014| Misc| Tecmo Koei| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
KickBeat| https://www.vgchartz.com/game/80053/kickbeat/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tiny Brains| https://www.vgchartz.com/game/85516/tiny-brains/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Stick It to the Man| https://www.vgchartz.com/game/80976/stick-it-to-the-man/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Aban Hawkins & the 1001 Spikes| https://www.vgchartz.com/game/82519/aban-hawkins-amp-the-1001-spikes/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Home - a Unique Horror Adventure| https://www.vgchartz.com/game/80083/home-a-unique-horror-adventure/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Soul Saga| https://www.vgchartz.com/game/74096/soul-saga/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pinball Arcade| https://www.vgchartz.com/game/75587/the-pinball-arcade/| 2013| Misc| FarSight Studios| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Toukiden: The Age of Demons| https://www.vgchartz.com/game/85429/toukiden-the-age-of-demons/| 2014| Action| Tecmo Koei| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Reus| https://www.vgchartz.com/game/139638/reus/| 2016| Strategy| Soedesco| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Strider (2014)| https://www.vgchartz.com/game/74555/strider-2014/| 2014| Platform| Capcom| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rogue Legacy| https://www.vgchartz.com/game/83425/rogue-legacy/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
EverQuest Next| https://www.vgchartz.com/game/78471/everquest-next/| 2016| MMO| Sony Online Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Project Phoenix| https://www.vgchartz.com/game/76639/project-phoenix/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Defense Grid 2| https://www.vgchartz.com/game/81235/defense-grid-2/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Drifter: A Space Trading Game| https://www.vgchartz.com/game/84004/drifter-a-space-trading-game/| N/A| Simulation| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Volume| https://www.vgchartz.com/game/84717/volume/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hellraid| https://www.vgchartz.com/game/81666/hellraid/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
SteamWorld Dig: A Fistful of Dirt| https://www.vgchartz.com/game/78807/steamworld-dig-a-fistful-of-dirt/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Armikrog| https://www.vgchartz.com/game/84889/armikrog/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Chasm| https://www.vgchartz.com/game/81671/chasm/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
XING: The Land Beyond| https://www.vgchartz.com/game/86227/xing-the-land-beyond/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
There Came an Echo| https://www.vgchartz.com/game/81231/there-came-an-echo/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Strike Suit Zero| https://www.vgchartz.com/game/78896/strike-suit-zero/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Basement Crawl| https://www.vgchartz.com/game/75559/basement-crawl/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Velocity 2X| https://www.vgchartz.com/game/84008/velocity-2x/| 2014| Action| Futurlab 1| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Helldivers| https://www.vgchartz.com/game/78902/helldivers/| 2015| Action| Sony Computer Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
RESOGUN| https://www.vgchartz.com/game/75556/resogun/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Everybody's Gone to the Rapture| https://www.vgchartz.com/game/76719/everybodys-gone-to-the-rapture/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Murasaki Baby| https://www.vgchartz.com/game/83211/murasaki-baby/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hotline Miami 2: Wrong Number| https://www.vgchartz.com/game/81166/hotline-miami-2-wrong-number/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Shadow of the Beast (PS4)| https://www.vgchartz.com/game/85389/shadow-of-the-beast-2016/| N/A| Action-Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
WonderFlick| https://www.vgchartz.com/game/75372/wonderflick/| 2014| Misc| Level 5| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Monochroma| https://www.vgchartz.com/game/76384/monochroma/| 2014| Misc| Nowhere Studios| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
H-Hour: World's Elite| https://www.vgchartz.com/game/77117/h-hour-worlds-elite/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
SPORTSFRIENDS| https://www.vgchartz.com/game/81228/sportsfriends/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Unmechanical| https://www.vgchartz.com/game/85077/unmechanical/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Divekick| https://www.vgchartz.com/game/75579/divekick/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Lily Bergamo| https://www.vgchartz.com/game/75672/lily-bergamo/| 2014| Misc| GungHo| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Valiant Hearts: The Great War| https://www.vgchartz.com/game/75695/valiant-hearts-the-great-war/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
OlliOlli| https://www.vgchartz.com/game/80410/olliolli/| N/A| Sports| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Switch Galaxy Ultra| https://www.vgchartz.com/game/77508/switch-galaxy-ultra/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Anomaly 2| https://www.vgchartz.com/game/80666/anomaly-2/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Legend of Raven| https://www.vgchartz.com/game/77045/legend-of-raven/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Stealth Inc.| https://www.vgchartz.com/game/80085/stealth-inc/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Night in the Woods| https://www.vgchartz.com/game/83078/night-in-the-woods/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tales from the Borderlands| https://www.vgchartz.com/game/84882/tales-from-the-borderlands/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Kodoku| https://www.vgchartz.com/game/77648/kodoku/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Get Even| https://www.vgchartz.com/game/78214/get-even/| 2015| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ready to Run| https://www.vgchartz.com/game/78547/ready-to-run/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Worms Battlegrounds| https://www.vgchartz.com/game/78731/worms-battlegrounds/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Assassin's Creed Freedom Cry| https://www.vgchartz.com/game/79005/assassins-creed-freedom-cry/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dungeon Defenders II| https://www.vgchartz.com/game/84926/dungeon-defenders-ii/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Razor Global Domination Pro Tour| https://www.vgchartz.com/game/79268/razor-global-domination-pro-tour/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pavilion| https://www.vgchartz.com/game/79317/pavilion/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
forma.8| https://www.vgchartz.com/game/79310/forma8/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
TowerFall| https://www.vgchartz.com/game/79415/towerfall/| 2014| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Gone Home| https://www.vgchartz.com/game/86258/gone-home/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Costume Quest 2| https://www.vgchartz.com/game/84756/costume-quest-2/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pure Chess| https://www.vgchartz.com/game/80942/pure-chess/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Aztez| https://www.vgchartz.com/game/80037/aztez/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Not a Hero| https://www.vgchartz.com/game/80592/not-a-hero/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
SOMA (2015)| https://www.vgchartz.com/game/80804/soma-2015/| 2015| Misc| Frictional Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Cult County| https://www.vgchartz.com/game/80851/cult-county/| 2015| Misc| Renegade Kid| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Adr1ft| https://www.vgchartz.com/game/84933/adr1ft/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
R.B.I. Baseball 14| https://www.vgchartz.com/game/80911/rbi-baseball-14/| 2014| Misc| MLB.com| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Citizens of Earth| https://www.vgchartz.com/game/81005/citizens-of-earth/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
H1Z1| https://www.vgchartz.com/game/81097/h1z1-battle-royale/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Blue Estate| https://www.vgchartz.com/game/81073/blue-estate/| 2014| Misc| Focus Home Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Road Not Taken| https://www.vgchartz.com/game/81119/road-not-taken/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Source| https://www.vgchartz.com/game/81087/source/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Backgammon Blitz| https://www.vgchartz.com/game/81220/backgammon-blitz/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Hitman GO| https://www.vgchartz.com/game/87783/hitman-go/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
MechRunner| https://www.vgchartz.com/game/81445/mechrunner/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Chainsaw Incident| https://www.vgchartz.com/game/81727/the-chainsaw-incident/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Chariot| https://www.vgchartz.com/game/81752/chariot/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Nidhogg| https://www.vgchartz.com/game/81771/nidhogg/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Ironclad Tactics| https://www.vgchartz.com/game/81766/ironclad-tactics/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
MouseCraft| https://www.vgchartz.com/game/81774/mousecraft/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Starwhal: Just the Tip| https://www.vgchartz.com/game/81787/starwhal-just-the-tip/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Crimsonland| https://www.vgchartz.com/game/82015/crimsonland/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
VizionEck| https://www.vgchartz.com/game/82042/vizioneck/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pure Pool| https://www.vgchartz.com/game/82046/pure-pool/| 2014| Misc| Triniti Interactive| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Without Memory| https://www.vgchartz.com/game/82076/without-memory/| 2016| Misc| Unknown| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Firewatch| https://www.vgchartz.com/game/85785/firewatch/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Never Alone| https://www.vgchartz.com/game/82215/never-alone/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Last Tinker: City of Colors| https://www.vgchartz.com/game/84034/the-last-tinker-city-of-colors/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Bombshell| https://www.vgchartz.com/game/82237/bombshell/| 2014| Misc| 3D Realms| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Red Goddess| https://www.vgchartz.com/game/82608/red-goddess-inner-world/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Forest| https://www.vgchartz.com/game/84940/the-forest/| 2015| Action| Endnight Games Ltd| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Fenix Rage| https://www.vgchartz.com/game/82739/fenix-rage/| N/A| Misc| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
EarthNight| https://www.vgchartz.com/game/83159/earthnight/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
One Way Trip| https://www.vgchartz.com/game/83153/one-way-trip/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Shiness: The Lightning Kingdom| https://www.vgchartz.com/game/83149/shiness-the-lightning-kingdom/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Aaru's Awakening| https://www.vgchartz.com/game/83137/aarus-awakening/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Falling Skies: The Game| https://www.vgchartz.com/game/83116/falling-skies-the-game/| 2015| Role-Playing| Little Orbit| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Onigiri| https://www.vgchartz.com/game/83111/onigiri/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Loadout| https://www.vgchartz.com/game/85000/loadout/| N/A| Shooter| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Entwined| https://www.vgchartz.com/game/82892/entwined/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
EA Sports PGA Tour| https://www.vgchartz.com/game/82899/ea-sports-pga-tour/| 2015| Sports| EA Sports| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Dead Island 2| https://www.vgchartz.com/game/82955/dead-island-2/| 2017| Action| Deep Silver| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Magicka 2| https://www.vgchartz.com/game/82959/magicka-2/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Broforce| https://www.vgchartz.com/game/83066/broforce/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Inside| https://www.vgchartz.com/game/82993/inside/| N/A| Platform| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Blast 'Em Bunnies| https://www.vgchartz.com/game/83050/blast-em-bunnies/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Woah Dave!| https://www.vgchartz.com/game/85427/woah-dave/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Assembly| https://www.vgchartz.com/game/83296/the-assembly/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Tetris Ultimate| https://www.vgchartz.com/game/83271/tetris-ultimate/| 2014| Puzzle| Ubisoft| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Afro Samurai 2| https://www.vgchartz.com/game/83280/afro-samurai-2/| 2015| Action| Versus Evil| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Legend of Korra (2014)| https://www.vgchartz.com/game/83286/the-legend-of-korra-2014/| 2014| Action| Activision| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Vanishing of Ethan Carter| https://www.vgchartz.com/game/85781/the-vanishing-of-ethan-carter/| 2015| Adventure| The Astronauts| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Godzilla (2014)| https://www.vgchartz.com/game/85434/godzilla-2014/| 2014| Action| Namco Bandai Games| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Gran Turismo 7| https://www.vgchartz.com/game/83337/gran-turismo-7/| 2020| Racing| Sony Computer Entertainment| 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Rollers of the Realm| https://www.vgchartz.com/game/83344/rollers-of-the-realm/| N/A| Role-Playing| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Q*bert: Rebooted| https://www.vgchartz.com/game/85140/qbert-rebooted/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
AirMech Arena| https://www.vgchartz.com/game/85522/airmech-arena/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
The Walking Dead: Season Three| https://www.vgchartz.com/game/83845/the-walking-dead-season-three/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Toren| https://www.vgchartz.com/game/83996/toren/| N/A| Adventure| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
Pneuma: Breath of Life| https://www.vgchartz.com/game/85634/pneuma-breath-of-life/| N/A| Puzzle| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
#killallzombies| https://www.vgchartz.com/game/84035/killallzombies/| N/A| Action| | 0.00| 0.00| 0.00| 0.00| 0.00| PlayStation 4
